tiempo,altura,setpoint,flujo_entrada,flujo_salida,error
0.0000,1.0291,1.0000,0.2819,0.5071,-0.0291
0.0000,1.0293,1.0000,0.2802,0.5072,-0.0293
0.0000,1.0296,1.0000,0.2785,0.5073,-0.0296
0.0000,1.0299,1.0000,0.2768,0.5073,-0.0299
0.0000,1.0301,1.0000,0.2751,0.5074,-0.0301
0.0000,1.0303,1.0000,0.2734,0.5075,-0.0303
0.0000,1.0305,1.0000,0.2718,0.5075,-0.0305
0.0000,1.0307,1.0000,0.2701,0.5076,-0.0307
0.0000,1.0310,1.0000,0.2678,0.5077,-0.0310
0.0000,1.0311,1.0000,0.2666,0.5077,-0.0311
0.0000,1.0313,1.0000,0.2650,0.5077,-0.0313
0.0000,1.0315,1.0000,0.2629,0.5078,-0.0315
0.0000,1.0316,1.0000,0.2616,0.5078,-0.0316
0.0000,1.0317,1.0000,0.2600,0.5078,-0.0317
0.0000,1.0318,1.0000,0.2581,0.5079,-0.0318
0.0000,1.0318,1.0000,0.2567,0.5079,-0.0318
0.0000,1.0318,1.0000,0.2551,0.5079,-0.0318
0.0000,1.0319,1.0000,0.2536,0.5079,-0.0319
0.0000,1.0319,1.0000,0.2520,0.5079,-0.0319
0.0000,1.0318,1.0000,0.2505,0.5079,-0.0318
0.0000,1.0318,1.0000,0.2490,0.5079,-0.0318
0.0000,1.0317,1.0000,0.2475,0.5079,-0.0317
0.0000,1.0317,1.0000,0.2460,0.5079,-0.0317
0.0000,1.0316,1.0000,0.2445,0.5079,-0.0316
0.0000,1.0315,1.0000,0.2431,0.5078,-0.0315
0.0000,1.0314,1.0000,0.2417,0.5078,-0.0314
0.0000,1.0313,1.0000,0.2403,0.5078,-0.0313
0.0000,1.0311,1.0000,0.2389,0.5078,-0.0311
0.0000,1.0310,1.0000,0.2375,0.5077,-0.0310
0.0000,1.0308,1.0000,0.2362,0.5077,-0.0308
0.0000,1.0306,1.0000,0.2348,0.5076,-0.0306
0.0000,1.0304,1.0000,0.2335,0.5076,-0.0304
0.0000,1.0302,1.0000,0.2323,0.5076,-0.0302
0.0000,1.0300,1.0000,0.2310,0.5075,-0.0300
0.0000,1.0298,1.0000,0.2298,0.5075,-0.0298
0.0000,1.0296,1.0000,0.2286,0.5074,-0.0296
0.0000,1.0293,1.0000,0.2274,0.5073,-0.0293
0.0000,1.0290,1.0000,0.2262,0.5073,-0.0290
0.0000,1.0288,1.0000,0.2251,0.5072,-0.0288
0.0000,1.0285,1.0000,0.2240,0.5071,-0.0285
0.0000,1.0282,1.0000,0.2229,0.5071,-0.0282
0.0000,1.0279,1.0000,0.2218,0.5070,-0.0279
0.0000,1.0276,1.0000,0.2208,0.5069,-0.0276
0.0000,1.0272,1.0000,0.2198,0.5068,-0.0272
0.0000,1.0269,1.0000,0.2188,0.5068,-0.0269
0.0000,1.0266,1.0000,0.2178,0.5067,-0.0266
0.0000,1.0262,1.0000,0.2169,0.5066,-0.0262
0.0000,1.0258,1.0000,0.2160,0.5065,-0.0258
0.0000,1.0255,1.0000,0.2151,0.5064,-0.0255
0.0000,1.0251,1.0000,0.2143,0.5063,-0.0251
0.0000,1.0247,1.0000,0.2134,0.5062,-0.0247
0.0000,1.0243,1.0000,0.2126,0.5061,-0.0243
0.0000,1.0239,1.0000,0.2119,0.5060,-0.0239
0.0000,1.0235,1.0000,0.2111,0.5059,-0.0235
0.0000,1.0231,1.0000,0.2104,0.5058,-0.0231
0.0000,1.0227,1.0000,0.2097,0.5057,-0.0227
0.0000,1.0222,1.0000,0.2090,0.5056,-0.0222
0.0000,1.0218,1.0000,0.2084,0.5055,-0.0218
0.0000,1.0213,1.0000,0.2078,0.5054,-0.0213
0.0000,1.0209,1.0000,0.2072,0.5053,-0.0209
0.0000,1.0204,1.0000,0.2067,0.5052,-0.0204
0.0000,1.0200,1.0000,0.2061,0.5051,-0.0200
0.0000,1.0195,1.0000,0.2056,0.5050,-0.0195
0.0000,1.0190,1.0000,0.2052,0.5049,-0.0190
0.0000,1.0186,1.0000,0.2047,0.5047,-0.0186
0.0000,1.0181,1.0000,0.2043,0.5046,-0.0181
0.0000,1.0176,1.0000,0.2039,0.5045,-0.0176
0.0000,1.0171,1.0000,0.2035,0.5044,-0.0171
0.0000,1.0166,1.0000,0.2032,0.5043,-0.0166
0.0000,1.0162,1.0000,0.2029,0.5041,-0.0162
0.0000,1.0157,1.0000,0.2026,0.5040,-0.0157
0.0000,1.0147,1.0000,0.2041,0.5038,-0.0147
0.0000,1.0142,1.0000,0.2026,0.5037,-0.0142
0.0000,1.0137,1.0000,0.2024,0.5035,-0.0137
0.0000,1.0132,1.0000,0.2023,0.5034,-0.0132
0.0000,1.0127,1.0000,0.2021,0.5033,-0.0127
0.0000,1.0122,1.0000,0.2020,0.5032,-0.0122
0.0000,1.0112,1.0000,0.2037,0.5029,-0.0112
0.0000,1.0108,1.0000,0.2023,0.5028,-0.0108
0.0000,1.0103,1.0000,0.2023,0.5027,-0.0103
0.0000,1.0098,1.0000,0.2023,0.5026,-0.0098
0.0000,1.0093,1.0000,0.2024,0.5024,-0.0093
0.0000,1.0088,1.0000,0.2024,0.5023,-0.0088
0.0000,1.0083,1.0000,0.2025,0.5022,-0.0083
0.0000,1.0078,1.0000,0.2026,0.5021,-0.0078
0.0000,1.0074,1.0000,0.2027,0.5020,-0.0074
0.0000,1.0069,1.0000,0.2028,0.5018,-0.0069
0.0000,1.0064,1.0000,0.2030,0.5017,-0.0064
0.0000,1.0059,1.0000,0.2031,0.5016,-0.0059
0.0000,1.0054,1.0000,0.2033,0.5015,-0.0054
0.0000,1.0050,1.0000,0.2036,0.5014,-0.0050
0.0000,1.0045,1.0000,0.2038,0.5012,-0.0045
0.0000,1.0040,1.0000,0.2041,0.5011,-0.0040
0.0000,1.0036,1.0000,0.2043,0.5010,-0.0036
0.0000,1.0031,1.0000,0.2046,0.5009,-0.0031
0.0000,1.0026,1.0000,0.2049,0.5008,-0.0026
0.0000,1.0022,1.0000,0.2053,0.5007,-0.0022
0.0000,1.0017,1.0000,0.2056,0.5005,-0.0017
0.0000,1.0013,1.0000,0.2060,0.5004,-0.0013
0.0000,1.0008,1.0000,0.2064,0.5003,-0.0008
0.0000,1.0004,1.0000,0.2068,0.5002,-0.0004
0.0000,1.0000,1.0000,0.2072,0.5001,0.0000
0.0000,0.9996,1.0000,0.2077,0.5000,0.0004
0.0000,0.9991,1.0000,0.2081,0.4999,0.0009
0.0000,0.9987,1.0000,0.2086,0.4998,0.0013
0.0000,0.9983,1.0000,0.2091,0.4997,0.0017
0.0000,0.9979,1.0000,0.2096,0.4996,0.0021
0.0000,0.9975,1.0000,0.2101,0.4995,0.0025
0.0000,0.9971,1.0000,0.2106,0.4994,0.0029
0.0000,0.9967,1.0000,0.2112,0.4993,0.0033
0.0000,0.9963,1.0000,0.2117,0.4992,0.0037
0.0000,0.9959,1.0000,0.2123,0.4991,0.0041
0.0000,0.9956,1.0000,0.2128,0.4990,0.0044
0.0000,0.9952,1.0000,0.2134,0.4989,0.0048
0.0000,0.9948,1.0000,0.2140,0.4988,0.0052
0.0000,0.9945,1.0000,0.2147,0.4987,0.0055
0.0000,0.9941,1.0000,0.2153,0.4986,0.0059
0.0000,0.9938,1.0000,0.2159,0.4985,0.0062
0.0000,0.9935,1.0000,0.2166,0.4984,0.0065
0.0000,0.9931,1.0000,0.2172,0.4984,0.0069
0.0000,0.9928,1.0000,0.2179,0.4983,0.0072
0.0000,0.9925,1.0000,0.2185,0.4982,0.0075
0.0000,0.9922,1.0000,0.2192,0.4981,0.0078
0.0000,0.9919,1.0000,0.2199,0.4980,0.0081
0.0000,0.9916,1.0000,0.2206,0.4980,0.0084
0.0000,0.9913,1.0000,0.2213,0.4979,0.0087
0.0000,0.9911,1.0000,0.2220,0.4978,0.0089
0.0000,0.9908,1.0000,0.2227,0.4978,0.0092
0.0000,0.9905,1.0000,0.2234,0.4977,0.0095
0.0000,0.9903,1.0000,0.2241,0.4976,0.0097
0.0000,0.9900,1.0000,0.2249,0.4976,0.0100
0.0000,0.9898,1.0000,0.2256,0.4975,0.0102
0.0000,0.9896,1.0000,0.2263,0.4974,0.0104
0.0000,0.9893,1.0000,0.2271,0.4974,0.0107
0.0000,0.9891,1.0000,0.2278,0.4973,0.0109
0.0000,0.9889,1.0000,0.2286,0.4973,0.0111
0.0000,0.9887,1.0000,0.2293,0.4972,0.0113
0.0000,0.9885,1.0000,0.2300,0.4972,0.0115
0.0000,0.9883,1.0000,0.2308,0.4971,0.0117
0.0000,0.9882,1.0000,0.2315,0.4971,0.0118
0.0000,0.9880,1.0000,0.2323,0.4970,0.0120
0.0000,0.9878,1.0000,0.2331,0.4970,0.0122
0.0000,0.9877,1.0000,0.2338,0.4969,0.0123
0.0000,0.9875,1.0000,0.2346,0.4969,0.0125
0.0000,0.9874,1.0000,0.2353,0.4969,0.0126
0.0000,0.9873,1.0000,0.2361,0.4968,0.0127
0.0000,0.9871,1.0000,0.2368,0.4968,0.0129
0.0000,0.9870,1.0000,0.2375,0.4968,0.0130
0.0000,0.9869,1.0000,0.2383,0.4967,0.0131
0.0000,0.9868,1.0000,0.2390,0.4967,0.0132
0.0000,0.9866,1.0000,0.2401,0.4967,0.0134
0.0000,0.9865,1.0000,0.2406,0.4966,0.0135
0.0000,0.9865,1.0000,0.2413,0.4966,0.0135
0.0000,0.9864,1.0000,0.2421,0.4966,0.0136
0.0000,0.9863,1.0000,0.2430,0.4966,0.0137
0.0000,0.9862,1.0000,0.2436,0.4966,0.0138
0.0000,0.9862,1.0000,0.2443,0.4965,0.0138
0.0000,0.9861,1.0000,0.2450,0.4965,0.0139
0.0000,0.9861,1.0000,0.2457,0.4965,0.0139
0.0000,0.9861,1.0000,0.2464,0.4965,0.0139
0.0000,0.9860,1.0000,0.2472,0.4965,0.0140
0.0000,0.9860,1.0000,0.2479,0.4965,0.0140
0.0000,0.9860,1.0000,0.2485,0.4965,0.0140
0.0000,0.9860,1.0000,0.2492,0.4965,0.0140
0.0000,0.9860,1.0000,0.2499,0.4965,0.0140
0.0000,0.9860,1.0000,0.2506,0.4965,0.0140
0.0000,0.9861,1.0000,0.2512,0.4965,0.0139
0.0000,0.9861,1.0000,0.2519,0.4965,0.0139
0.0000,0.9861,1.0000,0.2525,0.4965,0.0139
0.0000,0.9862,1.0000,0.2531,0.4965,0.0138
0.0000,0.9862,1.0000,0.2538,0.4965,0.0138
0.0000,0.9863,1.0000,0.2544,0.4965,0.0137
0.0000,0.9863,1.0000,0.2550,0.4966,0.0137
0.0000,0.9864,1.0000,0.2556,0.4966,0.0136
0.0000,0.9865,1.0000,0.2562,0.4966,0.0135
0.0000,0.9866,1.0000,0.2567,0.4966,0.0134
0.0000,0.9866,1.0000,0.2573,0.4966,0.0134
0.0000,0.9867,1.0000,0.2579,0.4966,0.0133
0.0000,0.9868,1.0000,0.2584,0.4967,0.0132
0.0000,0.9869,1.0000,0.2590,0.4967,0.0131
0.0000,0.9870,1.0000,0.2595,0.4967,0.0130
0.0000,0.9871,1.0000,0.2600,0.4967,0.0129
0.0000,0.9873,1.0000,0.2605,0.4968,0.0127
0.0000,0.9874,1.0000,0.2610,0.4968,0.0126
0.0000,0.9875,1.0000,0.2615,0.4968,0.0125
0.0000,0.9876,1.0000,0.2620,0.4969,0.0124
0.0000,0.9878,1.0000,0.2624,0.4969,0.0122
0.0000,0.9879,1.0000,0.2629,0.4969,0.0121
0.0000,0.9881,1.0000,0.2633,0.4970,0.0119
0.0000,0.9882,1.0000,0.2638,0.4970,0.0118
0.0000,0.9884,1.0000,0.2642,0.4970,0.0116
0.0000,0.9885,1.0000,0.2646,0.4971,0.0115
0.0000,0.9887,1.0000,0.2650,0.4971,0.0113
0.0000,0.9888,1.0000,0.2654,0.4972,0.0112
0.0000,0.9890,1.0000,0.2658,0.4972,0.0110
0.0000,0.9892,1.0000,0.2661,0.4972,0.0108
0.0000,0.9893,1.0000,0.2665,0.4973,0.0107
0.0000,0.9895,1.0000,0.2668,0.4973,0.0105
0.0000,0.9897,1.0000,0.2671,0.4974,0.0103
0.0000,0.9899,1.0000,0.2674,0.4974,0.0101
0.0000,0.9901,1.0000,0.2677,0.4975,0.0099
0.0000,0.9903,1.0000,0.2680,0.4975,0.0097
0.0000,0.9905,1.0000,0.2683,0.4976,0.0095
0.0000,0.9907,1.0000,0.2686,0.4976,0.0093
0.0000,0.9909,1.0000,0.2688,0.4977,0.0091
0.0000,0.9911,1.0000,0.2691,0.4977,0.0089
0.0000,0.9913,1.0000,0.2693,0.4978,0.0087
0.0000,0.9915,1.0000,0.2695,0.4978,0.0085
0.0000,0.9917,1.0000,0.2697,0.4979,0.0083
0.0000,0.9919,1.0000,0.2699,0.4979,0.0081
0.0000,0.9921,1.0000,0.2701,0.4980,0.0079
0.0000,0.9923,1.0000,0.2703,0.4980,0.0077
0.0000,0.9925,1.0000,0.2704,0.4981,0.0075
0.0000,0.9927,1.0000,0.2706,0.4981,0.0073
0.0000,0.9929,1.0000,0.2707,0.4982,0.0071
0.0000,0.9932,1.0000,0.2708,0.4982,0.0068
0.0000,0.9934,1.0000,0.2710,0.4983,0.0066
0.0000,0.9936,1.0000,0.2711,0.4983,0.0064
0.0000,0.9938,1.0000,0.2711,0.4984,0.0062
0.0000,0.9940,1.0000,0.2712,0.4984,0.0060
0.0000,0.9942,1.0000,0.2713,0.4985,0.0058
0.0000,0.9945,1.0000,0.2713,0.4986,0.0055
0.0000,0.9947,1.0000,0.2714,0.4986,0.0053
0.0000,0.9949,1.0000,0.2714,0.4987,0.0051
0.0000,0.9951,1.0000,0.2714,0.4987,0.0049
0.0000,0.9953,1.0000,0.2715,0.4988,0.0047
0.0000,0.9956,1.0000,0.2715,0.4988,0.0044
0.0000,0.9958,1.0000,0.2714,0.4989,0.0042
0.0000,0.9960,1.0000,0.2714,0.4989,0.0040
0.0000,0.9962,1.0000,0.2714,0.4990,0.0038
0.0000,0.9964,1.0000,0.2714,0.4991,0.0036
0.0000,0.9967,1.0000,0.2713,0.4991,0.0033
0.0000,0.9969,1.0000,0.2713,0.4992,0.0031
0.0000,0.9971,1.0000,0.2712,0.4992,0.0029
0.0000,0.9973,1.0000,0.2711,0.4993,0.0027
0.0000,0.9975,1.0000,0.2710,0.4993,0.0025
0.0000,0.9977,1.0000,0.2709,0.4994,0.0023
0.0000,0.9980,1.0000,0.2708,0.4994,0.0020
0.0000,0.9982,1.0000,0.2707,0.4995,0.0018
0.0000,0.9984,1.0000,0.2706,0.4995,0.0016
0.0000,0.9986,1.0000,0.2704,0.4996,0.0014
0.0000,0.9988,1.0000,0.2703,0.4996,0.0012
0.0000,0.9990,1.0000,0.2701,0.4997,0.0010
0.0000,0.9992,1.0000,0.2700,0.4997,0.0008
0.0000,0.9994,1.0000,0.2698,0.4998,0.0006
0.0000,0.9996,1.0000,0.2696,0.4998,0.0004
0.0000,0.9998,1.0000,0.2695,0.4999,0.0002
0.0000,1.0000,1.0000,0.2693,0.4999,0.0000
0.0000,1.0002,1.0000,0.2691,0.5000,-0.0002
0.0000,1.0004,1.0000,0.2689,0.5000,-0.0004
0.0000,1.0006,1.0000,0.2687,0.5001,-0.0006
0.0000,1.0007,1.0000,0.2685,0.5001,-0.0007
0.0000,1.0009,1.0000,0.2682,0.5002,-0.0009
0.0000,1.0011,1.0000,0.2680,0.5002,-0.0011
0.0000,1.0013,1.0000,0.2678,0.5003,-0.0013
0.0000,1.0015,1.0000,0.2675,0.5003,-0.0015
0.0000,1.0016,1.0000,0.2673,0.5004,-0.0016
0.0000,1.0018,1.0000,0.2670,0.5004,-0.0018
0.0000,1.0020,1.0000,0.2668,0.5005,-0.0020
0.0000,1.0021,1.0000,0.2665,0.5005,-0.0021
0.0000,1.0023,1.0000,0.2662,0.5005,-0.0023
0.0000,1.0025,1.0000,0.2659,0.5006,-0.0025
0.0000,1.0026,1.0000,0.2657,0.5006,-0.0026
0.0000,1.0028,1.0000,0.2654,0.5007,-0.0028
0.0000,1.0029,1.0000,0.2651,0.5007,-0.0029
0.0000,1.0031,1.0000,0.2648,0.5007,-0.0031
0.0000,1.0032,1.0000,0.2645,0.5008,-0.0032
0.0000,1.0034,1.0000,0.2642,0.5008,-0.0034
0.0000,1.0035,1.0000,0.2639,0.5008,-0.0035
0.0000,1.0035,1.0000,0.2641,0.5008,-0.0035
0.0000,1.0036,1.0000,0.2634,0.5009,-0.0036
0.0000,1.0038,1.0000,0.2631,0.5009,-0.0038
0.0000,1.0039,1.0000,0.2628,0.5009,-0.0039
0.0000,1.0040,1.0000,0.2625,0.5010,-0.0040
0.0000,1.0041,1.0000,0.2622,0.5010,-0.0041
0.0000,1.0042,1.0000,0.2618,0.5010,-0.0042
0.0000,1.0044,1.0000,0.2615,0.5011,-0.0044
0.0000,1.0045,1.0000,0.2612,0.5011,-0.0045
0.0000,1.0051,1.0000,0.2590,0.5012,-0.0051
0.0000,1.0052,1.0000,0.2600,0.5013,-0.0052
0.0000,1.0053,1.0000,0.2596,0.5013,-0.0053
0.0000,1.0055,1.0000,0.2590,0.5013,-0.0055
0.0000,1.0055,1.0000,0.2589,0.5014,-0.0055
0.0000,1.0056,1.0000,0.2585,0.5014,-0.0056
0.0000,1.0057,1.0000,0.2581,0.5014,-0.0057
0.0000,1.0058,1.0000,0.2578,0.5014,-0.0058
0.0000,1.0058,1.0000,0.2574,0.5014,-0.0058
0.0000,1.0059,1.0000,0.2571,0.5015,-0.0059
0.0000,1.0060,1.0000,0.2567,0.5015,-0.0060
0.0000,1.0060,1.0000,0.2564,0.5015,-0.0060
0.0000,1.0061,1.0000,0.2560,0.5015,-0.0061
0.0000,1.0061,1.0000,0.2557,0.5015,-0.0061
0.0000,1.0062,1.0000,0.2553,0.5015,-0.0062
0.0000,1.0062,1.0000,0.2550,0.5015,-0.0062
0.0000,1.0063,1.0000,0.2545,0.5016,-0.0063
0.0000,1.0064,1.0000,0.2542,0.5016,-0.0064
0.0000,1.0064,1.0000,0.2539,0.5016,-0.0064
0.0000,1.0064,1.0000,0.2536,0.5016,-0.0064
0.0000,1.0065,1.0000,0.2532,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2529,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2525,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2522,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2519,0.5016,-0.0065
0.0000,1.0066,1.0000,0.2515,0.5016,-0.0066
0.0000,1.0066,1.0000,0.2512,0.5016,-0.0066
0.0000,1.0066,1.0000,0.2509,0.5016,-0.0066
0.0000,1.0066,1.0000,0.2505,0.5016,-0.0066
0.0000,1.0066,1.0000,0.2502,0.5016,-0.0066
0.0000,1.0066,1.0000,0.2499,0.5016,-0.0066
0.0000,1.0065,1.0000,0.2496,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2493,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2490,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2487,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2484,0.5016,-0.0065
0.0000,1.0065,1.0000,0.2481,0.5016,-0.0065
0.0000,1.0064,1.0000,0.2478,0.5016,-0.0064
0.0000,1.0064,1.0000,0.2475,0.5016,-0.0064
0.0000,1.0064,1.0000,0.2473,0.5016,-0.0064
0.0000,1.0063,1.0000,0.2470,0.5016,-0.0063
0.0000,1.0063,1.0000,0.2467,0.5016,-0.0063
0.0000,1.0063,1.0000,0.2465,0.5016,-0.0063
0.0000,1.0062,1.0000,0.2463,0.5016,-0.0062
0.0000,1.0061,1.0000,0.2460,0.5015,-0.0061
0.0000,1.0061,1.0000,0.2457,0.5015,-0.0061
0.0000,1.0060,1.0000,0.2455,0.5015,-0.0060
0.0000,1.0059,1.0000,0.2454,0.5015,-0.0059
0.0000,1.0059,1.0000,0.2451,0.5015,-0.0059
0.0000,1.0058,1.0000,0.2448,0.5015,-0.0058
0.0000,1.0058,1.0000,0.2446,0.5015,-0.0058
0.0000,1.0057,1.0000,0.2444,0.5014,-0.0057
0.0000,1.0056,1.0000,0.2442,0.5014,-0.0056
0.0000,1.0056,1.0000,0.2440,0.5014,-0.0056
0.0000,1.0055,1.0000,0.2438,0.5014,-0.0055
0.0000,1.0054,1.0000,0.2436,0.5014,-0.0054
0.0000,1.0054,1.0000,0.2434,0.5014,-0.0054
0.0000,1.0053,1.0000,0.2432,0.5013,-0.0053
0.0000,1.0052,1.0000,0.2430,0.5013,-0.0052
0.0000,1.0051,1.0000,0.2428,0.5013,-0.0051
0.0000,1.0051,1.0000,0.2427,0.5013,-0.0051
0.0000,1.0049,1.0000,0.2428,0.5012,-0.0049
0.0000,1.0048,1.0000,0.2424,0.5012,-0.0048
0.0000,1.0047,1.0000,0.2423,0.5012,-0.0047
0.0000,1.0047,1.0000,0.2421,0.5012,-0.0047
0.0000,1.0046,1.0000,0.2420,0.5012,-0.0046
0.0000,1.0045,1.0000,0.2419,0.5011,-0.0045
0.0000,1.0044,1.0000,0.2417,0.5011,-0.0044
0.0000,1.0043,1.0000,0.2416,0.5011,-0.0043
0.0000,1.0042,1.0000,0.2415,0.5011,-0.0042
0.0000,1.0041,1.0000,0.2414,0.5011,-0.0041
0.0000,1.0040,1.0000,0.2413,0.5010,-0.0040
0.0000,1.0039,1.0000,0.2412,0.5010,-0.0039
0.0000,1.0038,1.0000,0.2411,0.5010,-0.0038
0.0000,1.0038,1.0000,0.2410,0.5010,-0.0038
0.0000,1.0037,1.0000,0.2409,0.5009,-0.0037
0.0000,1.0036,1.0000,0.2408,0.5009,-0.0036
0.0000,1.0035,1.0000,0.2407,0.5009,-0.0035
0.0000,1.0034,1.0000,0.2407,0.5009,-0.0034
0.0000,1.0033,1.0000,0.2406,0.5008,-0.0033
0.0000,1.0032,1.0000,0.2405,0.5008,-0.0032
0.0000,1.0031,1.0000,0.2405,0.5008,-0.0031
0.0000,1.0030,1.0000,0.2404,0.5008,-0.0030
0.0000,1.0029,1.0000,0.2404,0.5007,-0.0029
0.0000,1.0028,1.0000,0.2404,0.5007,-0.0028
0.0000,1.0027,1.0000,0.2403,0.5007,-0.0027
0.0000,1.0026,1.0000,0.2403,0.5007,-0.0026
0.0000,1.0025,1.0000,0.2403,0.5006,-0.0025
0.0000,1.0024,1.0000,0.2402,0.5006,-0.0024
0.0000,1.0023,1.0000,0.2402,0.5006,-0.0023
0.0000,1.0022,1.0000,0.2402,0.5006,-0.0022
0.0000,1.0021,1.0000,0.2402,0.5005,-0.0021
0.0000,1.0020,1.0000,0.2402,0.5005,-0.0020
0.0000,1.0019,1.0000,0.2402,0.5005,-0.0019
0.0000,1.0018,1.0000,0.2402,0.5005,-0.0018
0.0000,1.0017,1.0000,0.2403,0.5004,-0.0017
0.0000,1.0016,1.0000,0.2403,0.5004,-0.0016
0.0000,1.0014,1.0000,0.2407,0.5004,-0.0014
0.0000,1.0012,1.0000,0.2408,0.5003,-0.0012
0.0000,1.0011,1.0000,0.2406,0.5003,-0.0011
0.0000,1.0010,1.0000,0.2406,0.5003,-0.0010
0.0000,1.0008,1.0000,0.2410,0.5002,-0.0008
0.0000,1.0007,1.0000,0.2408,0.5002,-0.0007
0.0000,1.0006,1.0000,0.2409,0.5002,-0.0006
0.0000,1.0004,1.0000,0.2413,0.5001,-0.0004
0.0000,1.0004,1.0000,0.2411,0.5001,-0.0004
0.0000,1.0003,1.0000,0.2412,0.5001,-0.0003
0.0000,1.0002,1.0000,0.2413,0.5001,-0.0002
0.0000,1.0000,1.0000,0.2416,0.5000,0.0000
0.0000,0.9999,1.0000,0.2415,0.5000,0.0001
0.0000,0.9998,1.0000,0.2416,0.5000,0.0002
0.0000,0.9997,1.0000,0.2417,0.5000,0.0003
0.0000,0.9997,1.0000,0.2418,0.4999,0.0003
0.0000,0.9996,1.0000,0.2419,0.4999,0.0004
0.0000,0.9994,1.0000,0.2423,0.4999,0.0006
0.0000,0.9993,1.0000,0.2422,0.4999,0.0007
0.0000,0.9993,1.0000,0.2423,0.4998,0.0007
0.0000,0.9992,1.0000,0.2424,0.4998,0.0008
0.0000,0.9990,1.0000,0.2428,0.4998,0.0010
0.0000,0.9990,1.0000,0.2427,0.4998,0.0010
0.0000,0.9989,1.0000,0.2428,0.4997,0.0011
0.0000,0.9988,1.0000,0.2430,0.4997,0.0012
0.0000,0.9987,1.0000,0.2433,0.4997,0.0013
0.0000,0.9986,1.0000,0.2433,0.4997,0.0014
0.0000,0.9986,1.0000,0.2434,0.4997,0.0014
0.0000,0.9985,1.0000,0.2436,0.4996,0.0015
0.0000,0.9984,1.0000,0.2439,0.4996,0.0016
0.0000,0.9983,1.0000,0.2439,0.4996,0.0017
0.0000,0.9983,1.0000,0.2440,0.4996,0.0017
0.0000,0.9982,1.0000,0.2442,0.4996,0.0018
0.0000,0.9981,1.0000,0.2443,0.4995,0.0019
0.0000,0.9980,1.0000,0.2447,0.4995,0.0020
0.0000,0.9980,1.0000,0.2447,0.4995,0.0020
0.0000,0.9979,1.0000,0.2450,0.4995,0.0021
0.0000,0.9978,1.0000,0.2450,0.4995,0.0022
0.0000,0.9978,1.0000,0.2452,0.4995,0.0022
0.0000,0.9977,1.0000,0.2455,0.4994,0.0023
0.0000,0.9977,1.0000,0.2455,0.4994,0.0023
0.0000,0.9976,1.0000,0.2457,0.4994,0.0024
0.0000,0.9975,1.0000,0.2460,0.4994,0.0025
0.0000,0.9975,1.0000,0.2461,0.4994,0.0025
0.0000,0.9975,1.0000,0.2462,0.4994,0.0025
0.0000,0.9974,1.0000,0.2465,0.4994,0.0026
0.0000,0.9974,1.0000,0.2466,0.4993,0.0026
0.0000,0.9973,1.0000,0.2467,0.4993,0.0027
0.0000,0.9973,1.0000,0.2469,0.4993,0.0027
0.0000,0.9973,1.0000,0.2471,0.4993,0.0027
0.0000,0.9972,1.0000,0.2472,0.4993,0.0028
0.0000,0.9972,1.0000,0.2475,0.4993,0.0028
0.0000,0.9972,1.0000,0.2476,0.4993,0.0028
0.0000,0.9972,1.0000,0.2477,0.4993,0.0028
0.0000,0.9971,1.0000,0.2479,0.4993,0.0029
0.0000,0.9971,1.0000,0.2480,0.4993,0.0029
0.0000,0.9971,1.0000,0.2483,0.4993,0.0029
0.0000,0.9971,1.0000,0.2484,0.4993,0.0029
0.0000,0.9971,1.0000,0.2485,0.4993,0.0029
0.0000,0.9970,1.0000,0.2487,0.4993,0.0030
0.0000,0.9970,1.0000,0.2489,0.4993,0.0030
0.0000,0.9970,1.0000,0.2490,0.4993,0.0030
0.0000,0.9970,1.0000,0.2491,0.4993,0.0030
0.0000,0.9970,1.0000,0.2493,0.4993,0.0030
0.0000,0.9970,1.0000,0.2495,0.4993,0.0030
0.0000,0.9970,1.0000,0.2496,0.4992,0.0030
0.0000,0.9970,1.0000,0.2497,0.4992,0.0030
0.0000,0.9970,1.0000,0.2499,0.4992,0.0030
0.0000,0.9970,1.0000,0.2500,0.4992,0.0030
0.0000,0.9970,1.0000,0.2502,0.4993,0.0030
0.0000,0.9970,1.0000,0.2503,0.4993,0.0030
0.0000,0.9970,1.0000,0.2505,0.4993,0.0030
0.0000,0.9970,1.0000,0.2506,0.4993,0.0030
0.0000,0.9970,1.0000,0.2507,0.4993,0.0030
0.0000,0.9970,1.0000,0.2509,0.4993,0.0030
0.0000,0.9971,1.0000,0.2510,0.4993,0.0029
0.0000,0.9971,1.0000,0.2511,0.4993,0.0029
0.0000,0.9971,1.0000,0.2512,0.4993,0.0029
0.0000,0.9971,1.0000,0.2514,0.4993,0.0029
0.0000,0.9971,1.0000,0.2515,0.4993,0.0029
0.0000,0.9971,1.0000,0.2516,0.4993,0.0029
0.0000,0.9972,1.0000,0.2517,0.4993,0.0028
